ID,HH_ID,PERS_ID,PERS_START,BACK_HOME_TRIP,AGE_GROUP,SEXE,OCCUPATION,HH_SIZE,N_CARS,MODE1,MODE2,MODE3,MODE4,MODE5,HOUR,WEIGHT,GROUP_HOUR,X,Y
265,33600000,33602000,0,1,9,1,1,4,1,2,,,,,1800,14.82063669,6,351064.34,5020543.97
266,33600000,33602000,0,0,9,1,1,4,1,1,,,,,2030,14.82063669,6,351064.34,5020543.97
267,33600000,33602000,0,1,9,1,1,4,1,1,,,,,2100,14.82063669,6,351064.34,5020543.97
268,33600000,33602000,0,0,9,1,1,4,1,1,,,,,2200,14.82063669,6,351064.34,5020543.97
269,33600000,33602000,0,1,9,1,1,4,1,1,,,,,2215,14.82063669,6,351064.34,5020543.97
270,33600000,33603000,1,0,4,1,3,4,1,2,,,,,705,29.33577905,2,351064.34,5020543.97
271,33600000,33603000,0,0,4,1,3,4,1,1,,,,,1215,29.33577905,4,351064.34,5020543.97
272,33600000,33603000,0,0,4,1,3,4,1,1,,,,,1530,29.33577905,5,351064.34,5020543.97
273,33600000,33603000,0,0,4,1,3,4,1,2,,,,,1720,29.33577905,5,351064.34,5020543.97
274,33600000,33603000,0,0,4,1,3,4,1,12,,,,,1745,29.33577905,5,351064.34,5020543.97
275,33600000,33603000,0,1,4,1,3,4,1,2,,,,,2215,29.33577905,6,351064.34,5020543.97
276,33600000,33604000,1,0,5,2,3,4,1,3,,,,,715,23.84193254,2,351064.34,5020543.97
277,33600000,33604000,0,1,5,2,3,4,1,3,2,,,,2030,23.84193254,6,351064.34,5020543.97
278,34100000,34101000,1,0,11,2,4,2,2,1,,,,,1000,19.84014591,3,360779.41,5024396.39
279,34100000,34101000,0,1,11,2,4,2,2,1,,,,,1040,19.84014591,3,360779.41,5024396.39
280,34100000,34101000,0,0,11,2,4,2,2,2,,,,,1300,19.84014591,4,360779.41,5024396.39
281,34100000,34101000,0,1,11,2,4,2,2,2,,,,,1430,19.84014591,4,360779.41,5024396.39
282,34100000,34101000,0,0,11,2,4,2,2,1,,,,,1520,19.84014591,4,360779.41,5024396.39
283,34100000,34101000,0,1,11,2,4,2,2,1,,,,,1540,19.84014591,5,360779.41,5024396.39
284,34100000,34101000,0,0,11,2,4,2,2,1,,,,,2030,19.84014591,6,360779.41,5024396.39
285,34100000,34101000,0,1,11,2,4,2,2,1,,,,,2050,19.84014591,6,360779.41,5024396.39
286,35000000,35001000,1,0,7,2,1,3,2,3,,,,,715,14.91980623,2,369037.54,5028289.41
287,35000000,35001000,0,1,7,2,1,3,2,3,,,,,1530,14.91980623,5,369037.54,5028289.41
288,35000000,35002000,1,0,4,1,3,3,2,3,,,,,745,15.54126489,2,369037.54,5028289.41
289,35000000,35002000,0,1,4,1,3,3,2,3,,,,,1445,15.54126489,4,369037.54,5028289.41
290,35000000,35003000,1,0,7,1,1,3,2,1,,,,,730,14.77712812,2,369037.54,5028289.41
291,35000000,35003000,0,1,7,1,1,3,2,1,,,,,1730,14.77712812,5,369037.54,5028289.41
292,37400000,37401000,1,0,7,1,1,4,2,1,,,,,800,27.27308151,2,365890.26,5020201.24
293,37400000,37401000,0,0,7,1,1,4,2,1,,,,,1200,27.27308151,4,365890.26,5020201.24
294,37400000,37401000,0,1,7,1,1,4,2,1,,,,,1300,27.27308151,4,365890.26,5020201.24
295,37400000,37402000,1,0,7,2,1,4,2,1,,,,,730,22.80949514,2,365890.26,5020201.24
296,37400000,37402000,0,0,7,2,1,4,2,1,,,,,1300,22.80949514,4,365890.26,5020201.24
297,37400000,37402000,0,0,7,2,1,4,2,1,,,,,1350,22.80949514,4,365890.26,5020201.24
298,37400000,37402000,0,1,7,2,1,4,2,1,,,,,1610,22.80949514,5,365890.26,5020201.24
299,38800000,38801000,1,0,11,2,4,1,0,2,,,,,1130,30.32028862,3,363354.9,5025283.24
300,38800000,38801000,0,1,11,2,4,1,0,2,,,,,1700,30.32028862,5,363354.9,5025283.24
301,39000000,39001000,1,0,8,2,5,6,4,1,,,,,830,20.64888678,2,353387.85,5016280.23
302,39000000,39001000,0,1,8,2,5,6,4,1,,,,,835,20.64888678,2,353387.85,5016280.23
303,39000000,39002000,1,0,7,1,1,6,4,1,,,,,600,21.85919102,1,353387.85,5016280.23
304,39000000,39002000,0,1,7,1,1,6,4,1,,,,,1600,21.85919102,5,353387.85,5016280.23
305,39000000,39003000,1,0,4,1,3,6,4,6,,,,,800,29.77990308,2,353387.85,5016280.23
306,39000000,39003000,0,1,4,1,3,6,4,6,,,,,1600,29.77990308,5,353387.85,5016280.23
307,39000000,39004000,1,0,3,1,3,6,4,6,,,,,800,29.77990308,2,353387.85,5016280.23
308,39000000,39004000,0,1,3,1,3,6,4,6,,,,,1600,29.77990308,5,353387.85,5016280.23
309,39200000,39201000,1,0,7,2,2,5,2,12,,,,,615,21.50832938,1,360642.09,5021031.63
310,39200000,39201000,0,1,7,2,2,5,2,12,,,,,630,21.50832938,1,360642.09,5021031.63
311,39200000,39201000,0,0,7,2,2,5,2,1,,,,,830,21.50832938,2,360642.09,5021031.63
312,39200000,39201000,0,0,7,2,2,5,2,1,,,,,845,21.50832938,2,360642.09,5021031.63
313,39200000,39201000,0,0,7,2,2,5,2,12,,,,,900,21.50832938,3,360642.09,5021031.63
314,39200000,39201000,0,0,7,2,2,5,2,12,,,,,1000,21.50832938,3,360642.09,5021031.63
315,39200000,39201000,0,1,7,2,2,5,2,1,,,,,1005,21.50832938,3,360642.09,5021031.63
316,39200000,39201000,0,0,7,2,2,5,2,12,,,,,1200,21.50832938,4,360642.09,5021031.63
317,39200000,39201000,0,1,7,2,2,5,2,12,,,,,1230,21.50832938,4,360642.09,5021031.63
318,39200000,39201000,0,0,7,2,2,5,2,12,,,,,1545,21.50832938,5,360642.09,5021031.63
319,39200000,39201000,0,1,7,2,2,5,2,12,,,,,1610,21.50832938,5,360642.09,5021031.63
320,39200000,39201000,0,0,7,2,2,5,2,12,,,,,1900,21.50832938,6,360642.09,5021031.63
321,39200000,39201000,0,1,7,2,2,5,2,12,,,,,1930,21.50832938,6,360642.09,5021031.63
322,39200000,39202000,1,0,7,1,1,5,2,1,,,,,700,22.09449643,2,360642.09,5021031.63
323,39200000,39202000,0,0,7,1,1,5,2,1,,,,,1700,22.09449643,5,360642.09,5021031.63
324,39200000,39202000,0,1,7,1,1,5,2,1,,,,,1730,22.09449643,5,360642.09,5021031.63
325,39200000,39203000,1,0,3,1,3,5,2,12,,,,,745,24.81975283,2,360642.09,5021031.63
326,39200000,39203000,0,1,3,1,3,5,2,12,,,,,1450,24.81975283,4,360642.09,5021031.63
327,39200000,39204000,1,0,3,1,3,5,2,2,,,,,830,24.81975283,2,360642.09,5021031.63
328,39200000,39204000,0,1,3,1,3,5,2,6,,,,,1540,24.81975283,5,360642.09,5021031.63
329,39300000,39301000,1,0,10,1,1,1,1,3,,,,,830,16.73838981,2,363774.18,5021475.26
330,39300000,39301000,0,1,10,1,1,1,1,3,,,,,1600,16.73838981,5,363774.18,5021475.26
331,39600000,39601000,1,0,10,1,4,2,2,1,,,,,900,17.04826605,3,368209.92,5009230.17
332,39600000,39601000,0,0,10,1,4,2,2,1,,,,,930,17.04826605,3,368209.92,5009230.17
333,39600000,39601000,0,1,10,1,4,2,2,1,,,,,945,17.04826605,3,368209.92,5009230.17
334,39600000,39601000,0,0,10,1,4,2,2,1,,,,,1030,17.04826605,3,368209.92,5009230.17
335,39600000,39601000,0,1,10,1,4,2,2,1,,,,,1115,17.04826605,3,368209.92,5009230.17
336,39600000,39601000,0,0,10,1,4,2,2,12,,,,,1500,17.04826605,4,368209.92,5009230.17
337,39600000,39601000,0,1,10,1,4,2,2,12,,,,,1510,17.04826605,4,368209.92,5009230.17
338,39600000,39602000,1,0,10,2,4,2,2,1,,,,,900,14.83132933,3,368209.92,5009230.17
339,39600000,39602000,0,1,10,2,4,2,2,1,,,,,1300,14.83132933,4,368209.92,5009230.17
340,41300000,41301000,1,0,8,2,1,2,0,12,,,,,1145,25.31092444,3,368537.88,5032631.9
341,41300000,41301000,0,0,8,2,1,2,0,12,,,,,1700,25.31092444,5,368537.88,5032631.9
342,41300000,41301000,0,0,8,2,1,2,0,12,,,,,2130,25.31092444,6,368537.88,5032631.9
343,41300000,41301000,0,0,8,2,1,2,0,12,,,,,2400,25.31092444,7,368537.88,5032631.9
344,41300000,41301000,0,1,8,2,1,2,0,12,,,,,2600,25.31092444,7,368537.88,5032631.9
345,41300000,41302000,1,0,5,1,3,2,0,3,,,,,1230,28.68288792,4,368537.88,5032631.9
346,41300000,41302000,0,1,5,1,3,2,0,3,,,,,1630,28.68288792,5,368537.88,5032631.9
347,41300000,41302000,0,0,5,1,3,2,0,12,,,,,1745,28.68288792,5,368537.88,5032631.9
348,41300000,41302000,0,1,5,1,3,2,0,12,,,,,2100,28.68288792,6,368537.88,5032631.9
349,46600000,46601000,1,0,10,2,1,2,1,3,,,,,627,40.49660773,1,350150.23,5019855.07
350,46600000,46601000,0,1,10,2,1,2,1,3,,,,,1530,40.49660773,5,350150.23,5019855.07
351,53200000,53201000,1,0,8,2,1,2,1,1,,,,,1200,22.40263701,4,371719.59,5033264.92
352,53200000,53201000,0,1,8,2,1,2,1,1,,,,,1400,22.40263701,4,371719.59,5033264.92
353,53700000,53702000,1,0,10,1,1,2,2,1,,,,,800,11.56824075,2,362797,5035944
354,54800000,54801000,1,1,7,1,1,3,2,1,,,,,400,22.29476881,1,369853.16,5033892.95
355,54800000,54801000,0,0,7,1,1,3,2,1,,,,,530,22.29476881,1,369853.16,5033892.95
356,54800000,54801000,0,1,7,1,1,3,2,1,,,,,2400,22.29476881,7,369853.16,5033892.95
357,55700000,55701000,1,0,6,1,1,2,2,1,,,,,730,25.25506665,2,349939.03,5019866.2
358,55700000,55701000,0,1,6,1,1,2,2,1,,,,,1545,25.25506665,5,349939.03,5019866.2
359,55700000,55702000,1,0,6,2,1,2,2,1,,,,,630,21.84679174,1,349939.03,5019866.2
360,55700000,55702000,0,1,6,2,1,2,2,1,,,,,1500,21.84679174,4,349939.03,5019866.2
361,56800000,56801000,1,0,7,2,1,3,1,3,,,,,1300,20.05322084,4,371197.65,5035148.65
362,56800000,56801000,0,1,7,2,1,3,1,3,,,,,1730,20.05322084,5,371197.65,5035148.65
363,56800000,56802000,1,0,8,1,3,3,1,1,,,,,830,22.48948295,2,371197.65,5035148.65
364,56800000,56802000,0,1,8,1,3,3,1,1,,,,,840,22.48948295,2,371197.65,5035148.65
365,56800000,56802000,0,0,8,1,3,3,1,1,,,,,1745,22.48948295,5,371197.65,5035148.65
366,56800000,56802000,0,1,8,1,3,3,1,1,,,,,1750,22.48948295,5,371197.65,5035148.65
367,56800000,56802000,0,0,8,1,3,3,1,1,,,,,2000,22.48948295,6,371197.65,5035148.65
368,56800000,56802000,0,1,8,1,3,3,1,1,,,,,2230,22.48948295,6,371197.65,5035148.65
369,65300000,65301000,1,0,6,1,1,2,1,11,,,,,630,15.96598578,1,363754,5034536
370,65300000,65301000,0,1,6,1,1,2,1,11,,,,,1600,15.96598578,5,363754,5034536
371,65300000,65301000,0,0,6,1,1,2,1,1,,,,,1815,15.96598578,6,363754,5034536
372,65300000,65301000,0,1,6,1,1,2,1,1,,,,,2100,15.96598578,6,363754,5034536
373,65300000,65302000,1,0,6,2,2,2,1,1,,,,,800,14.11138729,2,363754,5034536
374,65300000,65302000,0,1,6,2,2,2,1,1,,,,,1500,14.11138729,4,363754,5034536
375,65300000,65302000,0,0,6,2,2,2,1,2,,,,,1800,14.11138729,6,363754,5034536
376,65300000,65302000,0,1,6,2,2,2,1,2,,,,,2100,14.11138729,6,363754,5034536
377,69400000,69401000,1,0,7,1,1,4,2,1,,,,,930,21.85919102,3,355655.13,5015613.28
378,69400000,69401000,0,0,7,1,1,4,2,1,,,,,945,21.85919102,3,355655.13,5015613.28
379,69400000,69401000,0,0,7,1,1,4,2,1,,,,,1300,21.85919102,4,355655.13,5015613.28
380,69400000,69401000,0,0,7,1,1,4,2,1,,,,,1315,21.85919102,4,355655.13,5015613.28
381,69400000,69401000,0,1,7,1,1,4,2,1,,,,,1730,21.85919102,5,355655.13,5015613.28
382,72100000,72101000,1,0,5,2,1,2,3,1,,,,,1030,16.89813131,3,363003.55,5027458.33
383,72100000,72101000,0,0,5,2,1,2,3,1,,,,,1100,16.89813131,3,363003.55,5027458.33
384,72100000,72101000,0,0,5,2,1,2,3,1,,,,,1300,16.89813131,4,363003.55,5027458.33
385,72100000,72101000,0,0,5,2,1,2,3,1,,,,,1330,16.89813131,4,363003.55,5027458.33
386,72100000,72101000,0,1,5,2,1,2,3,1,,,,,1530,16.89813131,5,363003.55,5027458.33
387,72100000,72102000,1,0,7,1,1,2,3,1,,,,,930,16.81164206,3,363003.55,5027458.33
388,72100000,72102000,0,1,7,1,1,2,3,1,,,,,2215,16.81164206,6,363003.55,5027458.33
389,72700000,72701000,1,0,9,2,2,2,2,1,,,,,900,20.34896493,3,368737.21,5033672.04
390,72700000,72701000,0,1,9,2,2,2,2,1,,,,,1515,20.34896493,4,368737.21,5033672.04
391,72700000,72702000,1,0,10,1,4,2,2,2,,,,,900,19.12751216,3,368737.21,5033672.04
392,72700000,72702000,0,1,10,1,4,2,2,2,,,,,1515,19.12751216,4,368737.21,5033672.04
393,72900000,72901000,1,0,7,1,1,4,2,1,,,,,900,19.0334017,3,364728.21,5028702.8
394,72900000,72901000,0,1,7,1,1,4,2,1,,,,,1100,19.0334017,3,364728.21,5028702.8
395,72900000,72902000,1,0,7,2,1,4,2,1,,,,,1100,16.75781643,3,364728.21,5028702.8
396,72900000,72902000,0,1,7,2,1,4,2,1,,,,,1800,16.75781643,6,364728.21,5028702.8
397,72900000,72903000,1,0,3,2,3,4,2,12,,,,,800,24.43642636,2,364728.21,5028702.8
398,72900000,72903000,0,1,3,2,3,4,2,12,,,,,1530,24.43642636,5,364728.21,5028702.8
399,74500000,74501000,1,0,9,2,1,3,1,1,,,,,730,15.53492355,2,362458.97,5026589.25
400,74500000,74501000,0,1,9,2,1,3,1,1,,,,,1800,15.53492355,6,362458.97,5026589.25
401,75100000,75101000,1,0,11,1,4,2,1,1,,,,,715,11.29443807,2,356127,5016826.29
402,75100000,75101000,0,1,11,1,4,2,1,2,,,,,1500,11.29443807,4,356127,5016826.29
403,75100000,75101000,0,0,11,1,4,2,1,1,,,,,1745,11.29443807,5,356127,5016826.29
404,75100000,75101000,0,0,11,1,4,2,1,1,,,,,1900,11.29443807,6,356127,5016826.29
405,75100000,75101000,0,1,11,1,4,2,1,1,,,,,1920,11.29443807,6,356127,5016826.29
406,75100000,75102000,1,0,10,2,4,2,1,2,,,,,715,17.27970638,2,356127,5016826.29
407,75100000,75102000,0,1,10,2,4,2,1,1,,,,,745,17.27970638,2,356127,5016826.29
408,75100000,75102000,0,0,10,2,4,2,1,1,,,,,930,17.27970638,3,356127,5016826.29
409,75100000,75102000,0,0,10,2,4,2,1,1,,,,,1230,17.27970638,4,356127,5016826.29
410,75100000,75102000,0,1,10,2,4,2,1,1,,,,,1330,17.27970638,4,356127,5016826.29
411,75500000,75502000,1,0,6,1,1,2,1,3,,,,,800,15.96598578,2,363807,5036320
412,75500000,75502000,0,1,6,1,1,2,1,3,,,,,1730,15.96598578,5,363807,5036320
413,76500000,76501000,1,0,10,2,1,2,2,3,,,,,730,13.58797182,2,364750.61,5029415
414,76500000,76501000,0,1,10,2,1,2,2,3,,,,,1645,13.58797182,5,364750.61,5029415
415,76500000,76502000,1,0,10,1,1,2,2,1,,,,,620,15.79124621,1,364750.61,5029415
416,76500000,76502000,0,1,10,1,1,2,2,1,,,,,1630,15.79124621,5,364750.61,5029415
417,77200000,77201000,1,0,4,1,3,6,3,1,,,,,750,22.79866312,2,368847.03,5035194.08
418,77200000,77201000,0,1,4,1,3,6,3,1,,,,,1430,22.79866312,4,368847.03,5035194.08
419,77200000,77202000,1,0,4,1,3,6,3,2,,,,,750,22.79866312,2,368847.03,5035194.08
420,77200000,77202000,0,1,4,1,3,6,3,2,,,,,1430,22.79866312,4,368847.03,5035194.08
421,77200000,77203000,1,0,4,1,3,6,3,2,,,,,730,22.79866312,2,368847.03,5035194.08
422,77200000,77203000,0,1,4,1,3,6,3,2,,,,,1430,22.79866312,4,368847.03,5035194.08
423,77200000,77204000,1,0,3,1,3,6,3,2,,,,,750,22.79866312,2,368847.03,5035194.08
424,77200000,77204000,0,1,3,1,3,6,3,2,,,,,1430,22.79866312,4,368847.03,5035194.08
425,77200000,77205000,1,0,9,2,5,6,3,2,,,,,750,18.05471888,2,368847.03,5035194.08
426,77200000,77205000,0,1,9,2,5,6,3,1,,,,,820,18.05471888,2,368847.03,5035194.08
427,77200000,77205000,0,0,9,2,5,6,3,1,,,,,1400,18.05471888,4,368847.03,5035194.08
428,77200000,77205000,0,1,9,2,5,6,3,2,,,,,1430,18.05471888,4,368847.03,5035194.08
429,77200000,77206000,1,0,9,1,1,6,3,1,,,,,800,16.97097892,2,368847.03,5035194.08
430,77200000,77206000,0,1,9,1,1,6,3,1,,,,,1700,16.97097892,5,368847.03,5035194.08
431,78100000,78101000,1,0,7,1,1,3,2,1,,,,,730,19.72217226,2,329059.87,5028109.64
432,78100000,78101000,0,1,7,1,1,3,2,1,,,,,1730,19.72217226,5,329059.87,5028109.64
433,78100000,78102000,1,0,7,2,1,3,2,1,,,,,730,18.12681252,2,329059.87,5028109.64
434,78100000,78102000,0,1,7,2,1,3,2,1,,,,,1700,18.12681252,5,329059.87,5028109.64
435,78100000,78103000,1,0,3,1,3,3,2,6,,,,,800,22.47933863,2,329059.87,5028109.64
436,78100000,78103000,0,1,3,1,3,3,2,6,,,,,1500,22.47933863,4,329059.87,5028109.64
437,78200000,78201000,1,0,5,2,1,2,1,1,,,,,700,23.43318581,2,368601.66,5033621.19
438,78200000,78201000,0,1,5,2,1,2,1,1,,,,,930,23.43318581,3,368601.66,5033621.19
439,78200000,78201000,0,0,5,2,1,2,1,2,,,,,1130,23.43318581,3,368601.66,5033621.19
440,78200000,78201000,0,1,5,2,1,2,1,1,,,,,1730,23.43318581,5,368601.66,5033621.19
441,81000000,81001000,1,0,6,1,1,3,3,1,,,,,700,24.22151212,2,353843.26,5017425.56
442,81000000,81001000,0,1,6,1,1,3,3,1,,,,,1600,24.22151212,5,353843.26,5017425.56
443,82500000,82501000,1,0,7,2,1,1,1,11,,,,,1000,29.53373252,3,363456.71,5027044.64
444,82500000,82501000,0,0,7,2,1,1,1,11,,,,,1100,29.53373252,3,363456.71,5027044.64
445,82500000,82501000,0,1,7,2,1,1,1,11,,,,,1200,29.53373252,4,363456.71,5027044.64
446,82500000,82501000,0,0,7,2,1,1,1,1,,,,,1530,29.53373252,5,363456.71,5027044.64
447,82500000,82501000,0,1,7,2,1,1,1,1,,,,,2230,29.53373252,6,363456.71,5027044.64
448,84300000,84301000,1,0,11,1,4,2,1,1,,,,,1245,20.56187304,4,369982.7,5035205.27
449,84300000,84301000,0,0,11,1,4,2,1,1,,,,,1307,20.56187304,4,369982.7,5035205.27
450,84300000,84301000,0,0,11,1,4,2,1,1,,,,,1316,20.56187304,4,369982.7,5035205.27
451,84300000,84301000,0,0,11,1,4,2,1,1,,,,,1403,20.56187304,4,369982.7,5035205.27
452,84300000,84301000,0,0,11,1,4,2,1,1,,,,,1505,20.56187304,4,369982.7,5035205.27
453,84300000,84301000,0,0,11,1,4,2,1,1,,,,,1515,20.56187304,4,369982.7,5035205.27
454,84300000,84301000,0,1,11,1,4,2,1,1,,,,,1524,20.56187304,4,369982.7,5035205.27
455,84300000,84301000,0,0,11,1,4,2,1,1,,,,,1615,20.56187304,5,369982.7,5035205.27
456,84300000,84301000,0,1,11,1,4,2,1,1,,,,,1625,20.56187304,5,369982.7,5035205.27
457,84300000,84302000,1,0,11,2,4,2,1,2,,,,,1245,20.56187304,4,369982.7,5035205.27
458,84300000,84302000,0,0,11,2,4,2,1,1,,,,,1307,20.56187304,4,369982.7,5035205.27
459,84300000,84302000,0,0,11,2,4,2,1,12,,,,,1400,20.56187304,4,369982.7,5035205.27
460,84300000,84302000,0,0,11,2,4,2,1,1,,,,,1505,20.56187304,4,369982.7,5035205.27
461,84300000,84302000,0,0,11,2,4,2,1,2,,,,,1515,20.56187304,4,369982.7,5035205.27
462,84300000,84302000,0,1,11,2,4,2,1,2,,,,,1524,20.56187304,4,369982.7,5035205.27
463,85200000,85201000,1,0,5,1,1,2,3,1,,,,,800,15.96598578,2,363499,5037508
464,85200000,85201000,0,1,5,1,1,2,3,1,,,,,1500,15.96598578,4,363499,5037508
465,85200000,85202000,1,0,6,2,1,2,3,1,,,,,900,14.11138729,3,363499,5037508
466,85200000,85202000,0,1,6,2,1,2,3,1,,,,,1630,14.11138729,5,363499,5037508
467,86900000,86901000,1,0,8,2,1,4,2,12,,,,,745,15.18117482,2,364359,5034234
468,86900000,86901000,0,1,8,2,1,4,2,12,,,,,1630,15.18117482,5,364359,5034234
469,86900000,86903000,1,0,6,1,2,4,2,12,,,,,1000,22.34753377,3,364359,5034234
470,86900000,86903000,0,1,6,1,2,4,2,12,,,,,1530,22.34753377,5,364359,5034234
471,86900000,86904000,1,0,5,2,2,4,2,12,,,,,1730,18.73666796,5,364359,5034234
472,86900000,86904000,0,1,5,2,2,4,2,12,,,,,2145,18.73666796,6,364359,5034234
473,90100000,90101000,1,0,10,2,4,1,1,1,,,,,920,22.23915215,3,371485,5039305
474,90100000,90101000,0,0,10,2,4,1,1,1,,,,,1100,22.23915215,3,371485,5039305
475,90100000,90101000,0,1,10,2,4,1,1,1,,,,,1200,22.23915215,4,371485,5039305
476,91100000,91101000,1,1,6,1,1,2,2,1,,,,,1000,26.21705365,3,368630.66,5030663.61
477,91100000,91101000,0,0,6,1,1,2,2,1,,,,,2500,26.21705365,7,368630.66,5030663.61
478,93000000,93001000,1,0,9,1,1,3,1,1,,,,,730,16.49790652,2,355137.52,5015464.96
479,93000000,93001000,0,1,9,1,1,3,1,1,,,,,1630,16.49790652,5,355137.52,5015464.96
480,93500000,93501000,1,0,9,1,1,3,3,1,,,,,630,15.96035985,1,370364,5039319
481,93500000,93501000,0,1,9,1,1,3,3,1,,,,,900,15.96035985,3,370364,5039319
482,93500000,93501000,0,0,9,1,1,3,3,1,,,,,1100,15.96035985,3,370364,5039319
483,93500000,93501000,0,1,9,1,1,3,3,1,,,,,1230,15.96035985,4,370364,5039319
484,93500000,93501000,0,0,9,1,1,3,3,1,,,,,1400,15.96035985,4,370364,5039319
485,93500000,93501000,0,1,9,1,1,3,3,1,,,,,1630,15.96035985,5,370364,5039319
486,93500000,93502000,1,0,9,1,1,3,3,4,,,,,630,15.96035985,1,370364,5039319
487,93500000,93502000,0,1,9,1,1,3,3,4,,,,,1600,15.96035985,5,370364,5039319
488,93500000,93503000,1,0,4,2,3,3,3,4,3,,,,630,20.30042972,1,370364,5039319
489,93500000,93503000,0,1,4,2,3,3,3,3,4,,,,1100,20.30042972,3,370364,5039319
490,93800000,93801000,1,0,10,2,1,1,0,12,,,,,830,29.56960491,2,366855.02,5030793.58
491,93800000,93801000,0,0,10,2,1,1,0,12,,,,,1200,29.56960491,4,366855.02,5030793.58
492,93800000,93801000,0,0,10,2,1,1,0,12,,,,,1400,29.56960491,4,366855.02,5030793.58
493,93800000,93801000,0,1,10,2,1,1,0,9,,,,,1630,29.56960491,5,366855.02,5030793.58
494,97400000,97401000,1,0,6,2,6,4,1,2,,,,,700,21.48717377,2,352376.85,5019985.04
495,97400000,97401000,0,0,6,2,6,4,1,2,,,,,1000,21.48717377,3,352376.85,5019985.04
496,97400000,97402000,1,0,6,1,1,4,1,1,,,,,700,24.83934539,2,352376.85,5019985.04
497,97400000,97402000,0,0,6,1,1,4,1,1,,,,,1000,24.83934539,3,352376.85,5019985.04
498,97400000,97402000,0,1,6,1,1,4,1,1,,,,,1030,24.83934539,3,352376.85,5019985.04
499,97400000,97402000,0,0,6,1,1,4,1,1,,,,,1600,24.83934539,5,352376.85,5019985.04
500,97400000,97402000,0,1,6,1,1,4,1,1,,,,,1730,24.83934539,5,352376.85,5019985.04
501,98300000,98301000,1,0,10,1,1,2,1,1,,,,,550,11.56824075,1,363807,5036320
502,98300000,98301000,0,1,10,1,1,2,1,1,,,,,1500,11.56824075,4,363807,5036320
503,100000000,100001000,1,0,7,2,3,1,1,3,,,,,800,21.3281765,2,369362.39,5034034.35
504,100000000,100001000,0,1,7,2,3,1,1,3,,,,,1430,21.3281765,4,369362.39,5034034.35
505,100000000,100001000,0,0,7,2,3,1,1,1,,,,,1545,21.3281765,5,369362.39,5034034.35
506,100000000,100001000,0,1,7,2,3,1,1,1,,,,,1800,21.3281765,6,369362.39,5034034.35
507,100400000,100401000,1,0,11,1,4,2,0,3,,,,,800,22.96147085,2,361533.13,5025263.09
508,100400000,100401000,0,1,11,1,4,2,0,3,,,,,1130,22.96147085,3,361533.13,5025263.09
509,100400000,100401000,0,0,11,1,4,2,0,2,,,,,1630,22.96147085,5,361533.13,5025263.09
510,100400000,100401000,0,1,11,1,4,2,0,2,,,,,2130,22.96147085,6,361533.13,5025263.09
511,100400000,100402000,1,0,11,2,4,2,0,2,,,,,1630,22.96147085,5,361533.13,5025263.09
512,101000000,101001000,1,0,4,2,1,2,2,12,,,,,1700,28.83074282,5,352588.15,5017873.39
513,101000000,101001000,0,1,4,2,1,2,2,12,,,,,1715,28.83074282,5,352588.15,5017873.39
514,101700000,101702000,1,0,10,1,1,2,1,1,,,,,700,15.41814732,2,342548.63,5036824.07
515,101700000,101702000,0,1,10,1,1,2,1,1,,,,,1600,15.41814732,5,342548.63,5036824.07
516,102200000,102201000,1,0,7,2,5,4,2,1,,,,,830,16.19009942,2,366101.76,5016517.92
517,102200000,102201000,0,0,7,2,5,4,2,1,,,,,1030,16.19009942,3,366101.76,5016517.92
518,102200000,102201000,0,1,7,2,5,4,2,1,,,,,1110,16.19009942,3,366101.76,5016517.92
519,102200000,102201000,0,0,7,2,5,4,2,12,,,,,1315,16.19009942,4,366101.76,5016517.92
520,102200000,102201000,0,1,7,2,5,4,2,12,,,,,1500,16.19009942,4,366101.76,5016517.92
521,102200000,102201000,0,0,7,2,5,4,2,1,,,,,1730,16.19009942,5,366101.76,5016517.92
522,102200000,102201000,0,1,7,2,5,4,2,1,,,,,1915,16.19009942,6,366101.76,5016517.92
523,102200000,102202000,1,0,8,1,1,4,2,1,,,,,645,16.2084927,1,366101.76,5016517.92
524,102200000,102202000,0,1,8,1,1,4,2,1,,,,,1830,16.2084927,6,366101.76,5016517.92
525,102500000,102501000,1,0,7,2,1,4,1,12,,,,,915,23.41618272,3,374878.73,5034235.15
526,102500000,102501000,0,1,7,2,1,4,1,12,,,,,1100,23.41618272,3,374878.73,5034235.15
527,102500000,102501000,0,0,7,2,1,4,1,12,,,,,1230,23.41618272,4,374878.73,5034235.15
528,102500000,102501000,0,0,7,2,1,4,1,12,,,,,1530,23.41618272,5,374878.73,5034235.15
529,102500000,102501000,0,0,7,2,1,4,1,2,,,,,1800,23.41618272,6,374878.73,5034235.15
530,102500000,102501000,0,1,7,2,1,4,1,2,,,,,1845,23.41618272,6,374878.73,5034235.15
531,102500000,102502000,1,0,8,1,1,4,1,1,,,,,745,19.46695919,2,374878.73,5034235.15
532,102500000,102502000,0,1,8,1,1,4,1,1,,,,,1700,19.46695919,5,374878.73,5034235.15
533,102500000,102503000,1,0,4,1,3,4,1,12,,,,,1000,23.30648239,3,374878.73,5034235.15
534,102500000,102503000,0,1,4,1,3,4,1,12,,,,,1700,23.30648239,5,374878.73,5034235.15
535,102500000,102504000,1,0,3,2,3,4,1,6,,,,,720,23.30648239,2,374878.73,5034235.15
